21.59998728
1.9339864800000002,0
4.253026800000001,1.0999927200000001
4.322033520000001,1.3152120000000003
4.322033520000001,1.65899592
1.9339864800000002,1.65899592
1.9339864800000002,0

20.800161600000003
1.9339864800000002,0
4.24531536,1.0999927200000001
4.299844080000001,1.23221496
4.32200304,1.3971117600000003
4.322033520000001,1.60589976
4.322033520000001,1.65899592
1.9339864800000002,1.65899592
1.9339864800000002,0

16.00300584
1.9339864800000002,0
3.7434926400000004,1.06408728
3.96340584,1.33249416
4.0482012,1.47358608
4.0305228,1.65899592
3.64071408,1.65899592
3.28769472,1.65899592
3.11069736,1.6593921600000001
2.51969016,1.65899592
1.9339864800000002,1.65899592
1.9339864800000002,0

15.999988320000002
1.0578998400000001,0
2.2446996,0.40001952
3.443478,0.9641128800000001
3.8634009600000003,1.33249416
3.8482219200000003,1.47358608
3.83051304,1.559814
3.64071408,1.61891472
3.18768984,1.63750752
2.71070832,1.6593921600000001
2.31971088,1.65899592
1.0578998400000001,1.65899592
1.0578998400000001,0

14.404238400000002
1.0578998400000001,0
2.9120896800000002,0.90001344
3.3101889600000005,1.08520992
3.4699956,1.2095073600000001
3.55921056,1.2752832
3.64001304,1.36312656
3.55479096,1.5472257600000001
3.1024068000000002,1.60510728
2.57278632,1.65899592
1.0578998400000001,1.65899592
1.0578998400000001,0

14.3975328
1.0578998400000001,0
2.26301808,0.7000341600000001
2.7438096000000005,0.9736226400000001
3.10960008,1.1608308
3.3698992800000003,1.2943332
3.3499044000000002,1.34392416
3.403092,1.42292832
3.2726376000000004,1.50491952
3.0637276800000004,1.5640202400000003
2.7182064,1.63680648
2.5737921600000004,1.65899592
1.0578998400000001,1.65899592
1.0578998400000001,0

13.59999312
1.0578998400000001,0.025908000000000004
1.96769736,0.64730376
2.09507328,0.7603236
2.6664818400000003,1.1500104
2.75060664,1.3095122399999999
2.7617928000000003,1.33340856
2.8191866400000003,1.55700984
2.52590808,1.65899592
1.0578998400000001,1.65899592
1.0578998400000001,0.025908000000000004

